date_valued,entry_id,scheme_id,net_asset_value,outstanding_number_of_units,nav_per_unit,sale_price_per_unit,repurchase_price_per_unit,scheme_name
30/10/2015,1446163200,3,"2,730,589,624.43","9,743,249.88",280.2545,280.2545,277.452,Watoto Fund
30/10/2015,1446163200,4,"24,480,417,942.44","197,591,474.84",123.8941,123.8941,121.4162,Jikimu Fund
30/10/2015,1446163200,5,"694,793,353.12","5,208,885.14",133.3862,133.3862,133.3862,Liquid Fund
29/10/2015,1446076800,1,"218,484,382,962.27","466,977,486.36",467.8692,467.8692,463.1905,Umoja Fund
29/10/2015,1446076800,2,"3,391,055,781.35","11,349,610.08",298.7817,298.7817,292.8061,Wekeza Maisha Fund
29/10/2015,1446076800,3,"2,728,322,101.35","9,743,071.47",280.0269,280.0269,277.2266,Watoto Fund
29/10/2015,1446076800,4,"24,447,461,063.03","197,488,693.21",123.7917,123.7917,121.3159,Jikimu Fund
29/10/2015,1446076800,5,"694,557,376.16","5,208,885.14",133.3409,133.3409,133.3409,Liquid Fund
28/10/2015,1445990400,1,"2,727,654,767.00","9,742,236.54",279.9824,279.9824,277.1826,Umoja Fund
28/10/2015,1445990400,1,"218,275,840,196.83","466,630,196.21",467.7705,467.7705,463.0928,Umoja Fund
28/10/2015,1445990400,2,"3,390,126,216.21","11,348,435.32",298.7307,298.7307,292.7561,Wekeza Maisha Fund
28/10/2015,1445990400,4,"24,429,471,234.23","197,396,788.53",123.7582,123.7582,121.283,Jikimu Fund
28/10/2015,1445990400,5,"694,321,384.64","5,208,885.14",133.2956,133.2956,133.2956,Liquid Fund
27/10/2015,1445904000,1,"218,166,092,360.20","466,414,185.41",467.7518,467.7518,463.0743,Umoja Fund
27/10/2015,1445904000,2,"3,391,676,003.87","11,352,684.01",298.7554,298.7554,292.7803,Wekeza Maisha Fund
27/10/2015,1445904000,3,"2,727,874,941.55","9,742,236.54",280.005,280.005,277.205,Watoto Fund
27/10/2015,1445904000,4,"24,424,846,211.36","197,356,387.17",123.7601,123.7601,121.2849,Jikimu Fund
27/10/2015,1445904000,5,"694,085,378.58","5,208,885.14",133.2503,133.2503,133.2503,Liquid Fund
26/10/2015,1445817600,1,"218,973,371,323.22","466,389,464.00",469.5075,469.5075,464.8125,Umoja Fund
26/10/2015,1445817600,2,"3,398,974,360.19","11,352,349.29",299.4071,299.4071,293.419,Wekeza Maisha Fund
26/10/2015,1445817600,3,"2,732,688,350.06","9,732,534.38",280.7787,280.7787,277.9709,Watoto Fund
26/10/2015,1445817600,4,"24,300,687,135.94","196,101,540.09",123.9189,123.9189,121.4405,Jikimu Fund
26/10/2015,1445817600,5,"693,849,357.97","5,208,885.14",133.205,133.205,133.205,Liquid Fund
23/10/2015,1445558400,1,"218,744,507,132.23","466,352,346.15",469.0542,469.0542,464.3636,Umoja Fund
23/10/2015,1445558400,2,"3,395,564,191.79","11,351,085.35",299.14,299.14,293.1572,Wekeza Maisha Fund
23/10/2015,1445558400,3,"2,726,253,363.72","9,720,576.73",280.4621,280.4621,277.6575,Watoto Fund
23/10/2015,1445558400,4,"24,224,517,804.48","195,719,359.15",123.7717,123.7717,121.2963,Jikimu Fund
23/10/2015,1445558400,5,"693,141,208.85","5,208,885.14",133.069,133.069,133.069,Liquid Fund
22/10/2015,1445472000,1,"217,997,691,235.14","466,344,969.23",467.4602,467.4602,462.7856,Umoja Fund
22/10/2015,1445472000,2,"3,392,174,883.46","11,351,235.89",298.8375,298.8375,292.8607,Wekeza Maisha Fund
22/10/2015,1445472000,3,"2,720,555,498.52","9,713,258.53",280.0868,280.0868,277.2859,Watoto Fund
22/10/2015,1445472000,4,"24,183,605,545.26","195,652,482.59",123.6049,123.6049,121.1328,Jikimu Fund
22/10/2015,1445472000,5,"692,905,130.04","5,208,885.14",133.0237,133.0237,133.0237,Liquid Fund
21/10/2015,1445385600,1,"217,936,301,061.64","466,300,462.42",467.3731,467.3731,462.6994,Umoja Fund
21/10/2015,1445385600,2,"3,391,126,795.52","11,349,365.15",298.7944,298.7944,292.8185,Wekeza Maisha Fund
21/10/2015,1445385600,3,"2,716,323,809.56","9,699,511.01",280.0475,280.0475,277.247,Watoto Fund
21/10/2015,1445385600,4,"24,155,232,019.39","195,464,838.67",123.5784,123.5784,121.1068,Jikimu Fund
21/10/2015,1445385600,5,"692,698,611.13","5,208,885.14",132.984,132.984,132.984,Liquid Fund
20/10/2015,1445299200,1,"218,452,271,961.64","466,300,462.42",468.4796,468.4796,463.7948,Umoja Fund
20/10/2015,1445299200,2,"3,397,981,585.91","11,349,365.15",299.3984,299.3984,293.4104,Wekeza Maisha Fund
20/10/2015,1445299200,3,"2,724,597,492.45","9,699,511.01",280.9005,280.9005,278.0915,Watoto Fund
20/10/2015,1445299200,4,"24,183,867,618.26","195,464,838.67",123.7249,123.7249,121.2504,Jikimu Fund
20/10/2015,1445299200,5,"692,492,079.48","5,208,885.14",132.9444,132.9444,132.9444,Liquid Fund
19/10/2015,1445212800,1,"217,983,144,056.82","466,248,378.28",467.5258,467.5258,462.8505,Umoja Fund
19/10/2015,1445212800,2,"3,393,449,645.80","11,348,838.97",299.0129,299.0129,293.0327,Wekeza Maisha Fund
19/10/2015,1445212800,3,"2,720,209,425.47","9,698,445.86",280.4789,280.4789,277.6741,Watoto Fund
19/10/2015,1445212800,4,"24,151,008,348.52","195,407,574.45",123.593,123.593,121.1211,Jikimu Fund
19/10/2015,1445212800,5,"692,285,535.11","5,208,885.14",132.9047,132.9047,132.9047,Liquid Fund
16/10/2015,1444953600,1,"218,959,023,720.69","466,239,459.10",469.6278,469.6278,464.9315,Umoja Fund
16/10/2015,1444953600,2,"3,407,148,064.18","11,348,682.86",300.2241,300.2241,294.2196,Wekeza Maisha Fund
16/10/2015,1444953600,3,"2,731,265,841.16","9,691,849.99",281.8106,281.8106,278.9925,Watoto Fund
16/10/2015,1444953600,4,"24,183,708,863.86","195,296,737.61",123.8306,123.8306,121.354,Jikimu Fund
16/10/2015,1444953600,5,"686,668,229.86","5,171,264.21",132.7854,132.7854,132.7854,Liquid Fund
15/10/2015,1444867200,1,"218,859,531,630.41","466,006,581.33",469.649,469.649,464.9525,Umoja Fund
15/10/2015,1444867200,2,"3,424,213,995.84","11,345,606.13",301.8097,301.8097,295.7735,Wekeza Maisha Fund
15/10/2015,1444867200,3,"2,736,774,613.32","9,677,475.59",282.7984,282.7984,279.9704,Watoto Fund
15/10/2015,1444867200,4,"24,031,913,488.75","193,904,113.37",123.9371,123.9371,121.4584,Jikimu Fund
15/10/2015,1444867200,5,"686,450,970.32","5,171,264.21",132.7434,132.7434,132.7434,Liquid Fund
13/10/2015,1444694400,1,"218,770,807,480.12","466,006,581.33",469.4586,469.4586,464.764,Umoja Fund
13/10/2015,1444694400,2,"3,428,082,943.55","11,345,606.13",302.1507,302.1507,296.1077,Wekeza Maisha Fund
13/10/2015,1444694400,3,"2,739,969,148.01","9,677,475.59",283.1285,283.1285,280.2972,Watoto Fund
13/10/2015,1444694400,4,"24,031,479,376.45","193,895,291.50",123.9405,123.9405,121.4617,Jikimu Fund
13/10/2015,1444694400,5,"686,016,411.06","5,171,264.21",132.6593,132.6593,132.6593,Liquid Fund
12/10/2015,1444608000,1,"217,695,217,924.95","465,968,487.72",467.1887,467.1887,462.5168,Umoja Fund
12/10/2015,1444608000,2,"3,414,568,274.80","11,342,536.13",301.041,301.041,295.0202,Wekeza Maisha Fund
12/10/2015,1444608000,3,"2,723,550,868.82","9,667,707.79",281.7163,281.7163,278.8991,Watoto Fund
12/10/2015,1444608000,4,"23,939,548,236.99","193,697,575.55",123.5924,123.5924,121.1206,Jikimu Fund
12/10/2015,1444608000,5,"635,796,029.16","4,794,358.93",132.6134,132.6134,132.6134,Liquid Fund
09/10/2015,1444348800,1,"217,552,115,979.63","465,923,617.78",466.9266,466.9266,462.2573,Umoja Fund
09/10/2015,1444348800,2,"3,414,967,062.66","11,348,127.78",300.9278,300.9278,294.9092,Wekeza Maisha Fund
09/10/2015,1444348800,3,"2,716,910,290.36","9,647,954.48",281.6048,281.6048,278.7888,Watoto Fund
09/10/2015,1444348800,4,"22,872,595,870.83","185,188,960.13",123.5095,123.5095,121.0393,Jikimu Fund
09/10/2015,1444348800,5,"635,167,568.50","4,794,358.93",132.4823,132.4823,132.4823,Liquid Fund
08/10/2015,1444262400,1,"217,649,963,291.45","465,921,378.26",467.1388,467.1388,462.4674,Umoja Fund
08/10/2015,1444262400,2,"3,414,711,733.73","11,340,172.83",301.1164,301.1164,295.094,Wekeza Maisha Fund
08/10/2015,1444262400,3,"2,720,893,899.31","9,646,784.51",282.0519,282.0519,279.2314,Watoto Fund
08/10/2015,1444262400,4,"22,800,087,758.58","184,504,346.83",123.5748,123.5748,121.1033,Jikimu Fund
08/10/2015,1444262400,5,"634,958,055.79","4,794,358.93",132.4386,132.4386,132.4386,Liquid Fund
07/10/2015,1444176000,1,"217,589,842,245.55","465,921,378.26",467.0098,467.0098,462.3397,Umoja Fund
07/10/2015,1444176000,2,"3,426,479,404.55","11,340,172.83",302.1541,302.1541,296.111,Wekeza Maisha Fund
07/10/2015,1444176000,3,"2,726,777,473.18","9,646,784.51",282.6618,282.6618,279.8352,Watoto Fund
07/10/2015,1444176000,4,"22,806,379,356.80","184,504,346.83",123.6089,123.6089,121.1367,Jikimu Fund
07/10/2015,1444176000,5,"634,748,530.16","4,794,358.93",132.3949,132.3949,132.3949,Liquid Fund
06/10/2015,1444089600,1,"217,569,059,335.06","465,910,375.74",466.9762,466.9762,462.3064,Umoja Fund
06/10/2015,1444089600,2,"3,425,238,898.83","11,337,855.01",302.1064,302.1064,296.0643,Wekeza Maisha Fund
06/10/2015,1444089600,3,"2,725,377,489.31","9,643,291.81",282.619,282.619,282.619,Watoto Fund
06/10/2015,1444089600,4,"22,791,062,472.92","184,380,731.07",123.6087,123.6087,121.1365,Jikimu Fund
06/10/2015,1444089600,5,"634,538,991.61","4,794,358.93",132.3512,132.3512,132.3512,Liquid Fund
05/10/2015,1444003200,1,"217,574,667,226.17","465,899,687.95",466.999,466.999,462.329,Umoja Fund
05/10/2015,1444003200,2,"3,428,882,594.44","11,331,864.64",302.5877,302.5877,296.5359,Wekeza Maisha Fund
05/10/2015,1444003200,3,"2,727,544,579.86","9,643,221.08",282.8458,282.8458,280.0173,Watoto Fund
05/10/2015,1444003200,4,"22,645,301,788.86","183,168,030.98",123.6313,123.6313,121.1587,Jikimu Fund
05/10/2015,1444003200,5,"634,341,481.49","4,794,358.93",132.31,132.31,132.31,Liquid Fund
02/10/2015,1443744000,1,"217,386,599,612.12","465,745,600.36",466.7497,466.7497,462.0822,Umoja Fund
02/10/2015,1443744000,2,"3,435,610,175.83","11,327,284.76",303.3039,303.3039,297.2379,Wekeza Maisha Fund
02/10/2015,1443744000,3,"2,729,731,346.85","9,633,752.04",283.3508,283.3508,280.5173,Watoto Fund
02/10/2015,1443744000,4,"22,791,062,472.92","184,380,731.07",123.6087,123.6087,121.1365,Jikimu Fund
02/10/2015,1443744000,5,"634,780,308.85","4,801,928.51",132.1928,132.1928,132.1928,Liquid Fund
01/10/2015,1443657600,1,"217,399,727,147.53","465,830,829.77",466.6924,466.6924,462.0255,Umoja Fund
01/10/2015,1443657600,2,"3,441,088,152.94","11,345,327.74",303.3044,303.3044,297.2383,Wekeza Maisha Fund
01/10/2015,1443657600,3,"2,729,772,919.49","9,633,752.04",283.3551,283.3551,280.5215,Watoto Fund
01/10/2015,1443657600,4,"22,975,976,359.56","180,103,866.79",127.5707,127.5707,125.0193,Jikimu Fund
01/10/2015,1443657600,5,"634,582,591.69","4,801,928.51",132.1516,132.1516,132.1516,Liquid Fund
30/09/2015,1443571200,1,"217,884,547,231.37","466,011,094.64",467.5523,467.5523,462.8768,Umoja Fund
30/09/2015,1443571200,2,"3,444,514,491.59","11,345,217.77",303.6094,303.6094,297.5372,Wekeza Maisha Fund
30/09/2015,1443571200,3,"2,733,042,215.09","9,632,345.48",283.7359,283.7359,280.8985,Watoto Fund
30/09/2015,1443571200,4,"22,989,664,253.44","180,103,866.79",127.6467,127.6467,125.0938,Jikimu Fund
30/09/2015,1443571200,5,"638,374,323.15","4,832,227.12",132.1077,132.1077,132.1077,Liquid Fund
29/09/2015,1443484800,1,"218,232,797,773.42","465,900,915.63",468.4103,468.4103,463.7262,Umoja Fund
29/09/2015,1443484800,2,"3,449,796,419.68","11,340,523.23",304.2008,304.2008,298.1168,Wekeza Maisha Fund
29/09/2015,1443484800,3,"2,737,587,425.61","9,626,406.86",284.3831,284.3831,281.5393,Watoto Fund
29/09/2015,1443484800,4,"23,012,096,216.23","180,048,135.34",127.8108,127.8108,125.2546,Jikimu Fund
29/09/2015,1443484800,5,"638,160,685.91","4,832,227.12",132.0635,132.0635,132.0635,Liquid Fund
28/09/2015,1443398400,1,"218,296,994,389.58","465,989,132.86",468.4594,468.4594,463.7748,Umoja Fund
28/09/2015,1443398400,2,"3,443,604,586.30","11,340,248.19",303.6622,303.6622,297.5889,Wekeza Maisha Fund
28/09/2015,1443398400,3,"2,738,006,807.15","9,622,890.50",284.5306,284.5306,281.6853,Watoto Fund
28/09/2015,1443398400,4,"22,947,818,460.66","179,933,073.12",127.5353,127.5353,124.9846,Jikimu Fund
28/09/2015,1443398400,5,"637,947,035.50","4,832,227.12",132.0193,132.0193,132.0193,Liquid Fund
25/09/2015,1443139200,1,"218,249,666,773.76","465,978,645.59",468.3684,468.3684,463.6847,Umoja Fund
25/09/2015,1443139200,2,"3,443,181,326.99","11,340,220.72",303.6256,303.6256,297.5531,Wekeza Maisha Fund
25/09/2015,1443139200,3,"2,737,561,730.68","9,621,027.78",284.5394,284.5394,281.694,Watoto Fund
25/09/2015,1443139200,4,"22,767,219,485.07","178,551,881.84",127.5104,127.5104,124.9602,Jikimu Fund
25/09/2015,1443139200,5,"637,306,005.25","4,832,227.12",131.8866,131.8866,131.8866,Liquid Fund
23/09/2015,1442966400,1,"218,071,357,701.59","465,960,766.69",468.0037,468.0037,463.3237,Umoja Fund
23/09/2015,1442966400,2,"3,440,216,663.81","11,339,232.62",303.3906,303.3906,297.3228,Wekeza Maisha Fund
23/09/2015,1442966400,3,"2,736,069,915.95","9,620,078.85",284.4124,284.4124,281.5683,Watoto Fund
23/09/2015,1442966400,4,"22,746,239,564.66","178,482,329.90",127.4425,127.4425,124.8937,Jikimu Fund
23/09/2015,1442966400,5,"636,878,585.89","4,832,227.12",131.7981,131.7981,131.7981,Liquid Fund
22/09/2015,1442880000,1,"217,972,006,298.50","465,846,217.91",467.9055,467.9055,463.2264,Umoja Fund
22/09/2015,1442880000,2,"3,438,880,313.07","11,339,232.62",303.2728,303.2728,297.2073,Wekeza Maisha Fund
22/09/2015,1442880000,3,"2,737,798,552.99","9,617,652.79",284.6639,284.6639,281.8173,Watoto Fund
22/09/2015,1442880000,4,"22,687,452,413.26","178,007,119.62",127.4525,127.4525,124.9035,Jikimu Fund
22/09/2015,1442880000,5,"636,664,856.45","4,832,227.12",131.7539,131.7539,131.7539,Liquid Fund
21/09/2015,1442793600,1,"217,900,423,750.03","465,796,421.33",467.8018,467.8018,463.1238,Umoja Fund
21/09/2015,1442793600,2,"3,435,276,563.98","11,332,144.49",303.1444,303.1444,297.0815,Wekeza Maisha Fund
21/09/2015,1442793600,3,"2,735,599,291.43","9,607,858.00",284.7252,284.7252,281.8779,Watoto Fund
21/09/2015,1442793600,4,"22,677,461,388.44","177,920,772.37",127.4582,127.4582,124.909,Jikimu Fund
21/09/2015,1442793600,5,"636,451,113.83","4,832,227.12",131.7097,131.7097,131.7097,Liquid Fund
18/09/2015,1442534400,1,"217,952,235,962.95","465,931,917.11",467.777,467.777,463.0992,Umoja Fund
18/09/2015,1442534400,2,"3,431,194,942.84","11,321,695.13",303.0637,303.0637,297.0024,Wekeza Maisha Fund
18/09/2015,1442534400,3,"2,734,427,456.96","9,604,956.76",284.6892,284.6892,281.8423,Watoto Fund
18/09/2015,1442534400,4,"22,628,945,255.62","177,646,333.51",127.382,127.382,124.8344,Jikimu Fund
18/09/2015,1442534400,5,"635,809,806.92","4,832,227.12",131.577,131.577,131.577,Liquid Fund
17/09/2015,1442448000,1,"217,979,009,594.93","465,899,593.11",467.8669,467.8669,463.1883,Umoja Fund
17/09/2015,1442448000,2,"3,428,781,253.70","11,308,397.60",303.2066,303.2066,297.1425,Wekeza Maisha Fund
17/09/2015,1442448000,3,"2,733,349,340.66","9,603,865.16",284.6093,284.6093,281.7632,Watoto Fund
17/09/2015,1442448000,4,"22,627,892,245.73","177,625,935.38",127.3907,127.3907,124.8429,Jikimu Fund
17/09/2015,1442448000,5,"635,596,011.60","4,832,227.12",131.5327,131.5327,131.5327,Liquid Fund
16/09/2015,1442361600,1,"217,957,827,798.64","465,940,539.04",467.7803,467.7803,463.1025,Umoja Fund
16/09/2015,1442361600,2,"3,440,098,594.89","11,330,293.21",303.6196,303.6196,297.5472,Wekeza Maisha Fund
16/09/2015,1442361600,3,"2,735,719,283.23","9,604,194.55",284.8463,284.8463,281.9978,Watoto Fund
16/09/2015,1442361600,4,"22,632,399,902.65","177,649,884.75",127.3989,127.3989,124.8509,Jikimu Fund
16/09/2015,1442361600,5,"635,382,203.09","4,832,227.12",131.4885,131.4885,131.4885,Liquid Fund
15/09/2015,1442275200,1,"218,352,695,721.40","465,917,154.42",468.6513,468.6513,463.9648,Umoja Fund
15/09/2015,1442275200,2,"3,455,685,794.80","11,329,484.63",305.017,305.017,298.9167,Wekeza Maisha Fund
15/09/2015,1442275200,3,"2,746,199,986.61","9,594,154.05",286.2368,286.2368,283.3744,Watoto Fund
15/09/2015,1442275200,4,"22,670,336,205.72","177,634,213.68",127.6237,127.6237,125.0712,Jikimu Fund
15/09/2015,1442275200,5,"635,168,381.41","4,832,227.12",131.4442,131.4442,131.4442,Liquid Fund
14/09/2015,1442188800,1,"218,516,991,097.38","465,828,550.66",469.0932,469.0932,464.4022,Umoja Fund
14/09/2015,1442188800,2,"3,457,615,752.90","11,329,320.54",305.1918,305.1918,299.088,Wekeza Maisha Fund
14/09/2015,1442188800,3,"2,747,860,754.61","9,593,385.58",286.4328,286.4328,283.5685,Watoto Fund
14/09/2015,1442188800,4,"22,638,156,486.87","177,341,086.32",127.6532,127.6532,125.1001,Jikimu Fund
14/09/2015,1442188800,5,"634,954,362.82","4,832,227.12",131.3999,131.3999,131.3999,Liquid Fund
11/09/2015,1441929600,1,"217,989,827,246.59","465,813,392.90",467.9767,467.9767,463.297,Umoja Fund
11/09/2015,1441929600,2,"3,448,566,375.98","11,328,226.15",304.4225,304.4225,298.334,Wekeza Maisha Fund
11/09/2015,1441929600,3,"2,739,329,575.73","9,589,230.46",285.6673,285.6673,282.8106,Watoto Fund
11/09/2015,1441929600,4,"22,580,845,674.34","177,254,678.07",127.3921,127.3921,124.8443,Jikimu Fund
11/09/2015,1441929600,5,"634,312,227.90","4,832,227.12",131.2671,131.2671,131.2671,Liquid Fund
10/09/2015,1441843200,1,"218,065,364,493.82","466,241,754.75",467.7088,467.7088,463.0317,Umoja Fund
10/09/2015,1441843200,2,"3,447,288,321.04","11,331,788.61",304.214,304.214,298.1297,Wekeza Maisha Fund
10/09/2015,1441843200,3,"2,740,875,926.03","9,593,092.12",285.7135,285.7135,282.8564,Watoto Fund
10/09/2015,1441843200,4,"22,531,793,400.55","176,877,264.96",127.3866,127.3866,124.8389,Jikimu Fund
10/09/2015,1441843200,5,"634,098,156.54","4,832,227.12",131.2228,131.2228,131.2228,Liquid Fund
09/09/2015,1441756800,1,"217,889,893,395.63","466,119,775.77",467.4547,467.4547,462.7802,Umoja Fund
09/09/2015,1441756800,2,"3,443,495,050.14","11,329,452.89",303.9419,303.9419,297.863,Wekeza Maisha Fund
09/09/2015,1441756800,3,"2,737,633,631.36","9,589,487.11",285.4828,285.4828,282.628,Watoto Fund
09/09/2015,1441756800,4,"22,494,634,052.79","176,670,020.69",127.3257,127.3257,124.7792,Jikimu Fund
09/09/2015,1441756800,5,"633,884,071.98","4,832,227.12",131.1785,131.1785,131.1785,Liquid Fund
08/09/2015,1441670400,1,"217,625,808,291.81","466,082,642.81",466.9254,466.9254,462.2561,Umoja Fund
08/09/2015,1441670400,2,"3,439,905,261.42","11,329,233.38",303.6309,303.6309,297.5583,Wekeza Maisha Fund
08/09/2015,1441670400,3,"2,728,612,758.55","9,571,561.02",285.075,285.075,282.2243,Watoto Fund
08/09/2015,1441670400,4,"22,381,036,739.22","175,931,768.20",127.2143,127.2143,124.67,Jikimu Fund
08/09/2015,1441670400,5,"633,669,974.23","4,832,227.12",131.1341,131.1341,131.1341,Liquid Fund
07/09/2015,1441584000,1,"218,254,900,154.85","465,991,476.79",468.3667,468.3667,463.6831,Umoja Fund
07/09/2015,1441584000,2,"3,446,602,932.81","11,327,132.23",304.2785,304.2785,298.1929,Wekeza Maisha Fund
07/09/2015,1441584000,3,"2,735,120,874.67","9,569,700.46",285.8105,285.8105,282.9524,Watoto Fund
07/09/2015,1441584000,4,"22,374,277,702.27","175,659,501.64",127.373,127.373,124.8255,Jikimu Fund
07/09/2015,1441584000,5,"633,450,863.28","4,832,227.12",131.0888,131.0888,131.0888,Liquid Fund
04/09/2015,1441324800,1,"217,551,660,387.65","467,342,733.58",465.5077,465.5077,460.8527,Umoja Fund
04/09/2015,1441324800,2,"3,437,372,612.99","11,327,132.23",303.4636,303.4636,297.3944,Wekeza Maisha Fund
04/09/2015,1441324800,3,"2,722,721,434.85","9,562,944.64",284.7158,284.7158,281.8686,Watoto Fund
04/09/2015,1441324800,4,"22,321,296,157.07","175,643,723.28",127.0828,127.0828,124.5411,Jikimu Fund
04/09/2015,1441324800,5,"632,808,753.33","4,832,227.12",130.9559,130.9559,130.9559,Liquid Fund
03/09/2015,1441238400,1,"217,648,003,813.84","467,266,857.06",465.7895,465.7895,461.1316,Umoja Fund
03/09/2015,1441238400,2,"3,437,566,342.30","11,323,665.43",303.5736,303.5736,297.5022,Wekeza Maisha Fund
03/09/2015,1441238400,3,"2,723,220,716.20","9,558,923.61",284.8878,284.8878,282.0389,Watoto Fund
03/09/2015,1441238400,4,"22,291,872,608.63","175,461,759.47",127.0469,127.0469,124.506,Jikimu Fund
03/09/2015,1441238400,5,"653,813,299.54","4,994,426.35",130.9086,130.9086,130.9086,Liquid Fund
02/09/2015,1441152000,1,"217,570,667,996.82","467,364,516.54",465.5267,465.5267,460.8714,Umoja Fund
02/09/2015,1441152000,2,"3,433,106,141.33","11,323,665.43",303.1798,303.1798,297.1162,Wekeza Maisha Fund
02/09/2015,1441152000,3,"2,720,915,103.83","9,558,923.61",284.6466,284.6466,281.8001,Watoto Fund
02/09/2015,1441152000,4,"22,291,384,388.18","175,537,777.56",126.9891,126.9891,124.4493,Jikimu Fund
02/09/2015,1441152000,5,"653,593,022.43","4,994,426.35",130.8645,130.8645,130.8645,Liquid Fund
01/09/2015,1441065600,1,"217,667,457,150.08","467,660,397.44",465.4391,465.4391,460.7848,Umoja Fund
